text,user
"b""RT @lsarsour: Not only is @benandjerrys the best tasting ice cream and super high quality, it's a company with principles. Win. Win. #Black\xe2\x80\xa6""",primality
b'RT @benandjerrys: Black Lives Matter. Choosing to be silent in the face of such injustice is not an option. https://t.co/6Vy0KHJeKU #BlackL\xe2\x80\xa6',Sarah_Freckles_
"b'@HalleyBorderCol #BlackLivesMatter chants ""Don\'t #vote 4 #HillaryClinton She\'s #Killing Black People https://t.co/RBi7rojQyT'",CARMMarshall
b'Mafia gameplay! Shits too fun #BLM #blacklivesmatter #BlackHeroesMatter #lolnot https://t.co/lG2NHRvzgm',BattlefrontsFi
"b'RT @ShaunKing: Dear Harvey Weinstein,\n\nWhat did you mean in this email to Hillary about ""silencing"" #BlackLivesMatter?\n\nhttps://t.co/JhCHSI\xe2\x80\xa6'",siman_hadi
b'RT @Crystal1Johnson: Autopsy finds Tyre King was shot in the back three times. Cops felt threatened by a 13-years-old Black boy running awa\xe2\x80\xa6',Dopeitsdeo
b'RT @Crystal1Johnson: Autopsy finds Tyre King was shot in the back three times. Cops felt threatened by a 13-years-old Black boy running awa\xe2\x80\xa6',pray2mecca
b'RT @benandjerrys: Black Lives Matter. Choosing to be silent in the face of such injustice is not an option. https://t.co/6Vy0KHJeKU #BlackL\xe2\x80\xa6',HYCLASSINC
b'RT @hoewreck: im posting this because this is very important. this world needs to come to peace &amp; not end lives. black is beauty\xf0\x9f\x8d\xab\xe2\x9c\xa8 #blackli\xe2\x80\xa6',hoewreck
b'RT @CapitalMoments: Ice cream firm @BenandJerrys publicly stand with the #blacklivesmatter\xc2\xa0 movement.\n\nSo Twitter offered suggestions for #\xe2\x80\xa6',joyapp_
b'RT @BlackToLive: How much more time will it take for white America to understand?\n\n#BlackToLive #BlackLivesMatter https://t.co/cB4Q2TU1jk',ChristnCannabis
b'VOTE FOR HILLARY &amp; PROTEST AGAINST TRUMP Call 855-878-6700 Overload the phones Empty his hotels #BlackLivesMatter\xe2\x80\xa6 https://t.co/6ME4q9YQOj',ogkeyser
b'RT @Crystal1Johnson: Autopsy finds Tyre King was shot in the back three times. Cops felt threatened by a 13-years-old Black boy running awa\xe2\x80\xa6',TigenTusker
"b'@Cloudy361 Hey, will you join our growing #blacklivesmatter group and post your tweet also with https://t.co/NW3l3oyskb?'",BlackLivesToday
"b'@matthew_hall Hey, will you support our growing #blacklivesmatter group and post your tweet also at https://t.co/r5Q9e4FVWG?'",BlackLivesToday
"b'@rtwolff Hey, will you join our growing #blacklivesmatter group and post your tweet also with https://t.co/r5Q9e4FVWG?'",BlackLivesToday
"b""RT @shomithe_: Ben and Jerrys is supporting #BlackLivesMatter because of business. Y'all can't be this gullible""",TheChosenOne_Kk
"b'@Aust_Media Hey, will you support our growing #blacklivesmatter group and post your tweet also at https://t.co/Dz7gdhKvgT?'",BlackLivesToday
"b'@lawclerk114 Hey, will you join our growing #blacklivesmatter group and post your tweet also with https://t.co/Dz7gdhKvgT?'",BlackLivesToday
"b'@TheSteining2016 Hey, will you support our growing #blacklivesmatter group and post your tweet also at https://t.co/QkaK32zFFq?'",BlackLivesToday
b'RT @Crystal1Johnson: Autopsy finds Tyre King was shot in the back three times. Cops felt threatened by a 13-years-old Black boy running awa\xe2\x80\xa6',TyLast
"b""RT @CerromeRussell: Ben and Jerry's for #Blacklivesmatter https://t.co/A4h5XUYuXg""",LadiePea
b'RT @benandjerrys: Black Lives Matter. Choosing to be silent in the face of such injustice is not an option. https://t.co/6Vy0KHJeKU #BlackL\xe2\x80\xa6',_Zedekiah297
b'RT @hoewreck: im posting this because this is very important. this world needs to come to peace &amp; not end lives. black is beauty\xf0\x9f\x8d\xab\xe2\x9c\xa8 #blackli\xe2\x80\xa6',Rejyy
b'@englishmajoredu #KingReynolds spends money \xf0\x9f\x92\xb0 on @its_chiefkeef #blacklivesmatter\xe2\x9c\x8a\xf0\x9f\x8f\xbe stop the\xe2\x80\xa6 https://t.co/eGDSpJ3yRG',englishmajoredu
b'RT @Crystal1Johnson: Autopsy finds Tyre King was shot in the back three times. Cops felt threatened by a 13-years-old Black boy running awa\xe2\x80\xa6',Linbo_Slice
b'I will be supporting this Ice Cream Brand #BenAndJerrys #BlackLivesMatter https://t.co/pFOI1Q4ozb',NoJusticia
b'RT @masterwilliams: Currently in Georgetown DC. M street shutdown. #BlackLivesMatter protest. https://t.co/dRevpRuUOM',Kierramw
"b'@NubianAwakening #BlackLivesMatter chants ""Don\'t #vote 4 #HillaryClinton She\'s #Killing Black People https://t.co/RBi7rojQyT'",CARMMarshall
b'RT @KaiRufus: We stand together. We stand with. And we stand as one. #blacklivesmatter  #StandAsOne https://t.co/uO3yY3gf7T',2uncomfy
b'RT @Crystal1Johnson: Autopsy finds Tyre King was shot in the back three times. Cops felt threatened by a 13-years-old Black boy running awa\xe2\x80\xa6',bomkisuke
b'RT @benandjerrys: Black Lives Matter. Choosing to be silent in the face of such injustice is not an option. https://t.co/6Vy0KHJeKU #BlackL\xe2\x80\xa6',hasan_roc_
"b""RT @ajplus: Race had everything to do with the U.S. military's secret chemical experiments. #BlackLivesMatter https://t.co/uDccbrK1YP""",xcxversace
b'RT @masterwilliams: Currently in Georgetown DC. M street shutdown. #BlackLivesMatter protest. https://t.co/dRevpRuUOM',kirbiliciouss
b'RT @Crystal1Johnson: Autopsy finds Tyre King was shot in the back three times. Cops felt threatened by a 13-years-old Black boy running awa\xe2\x80\xa6',EssiniH
"b'RT @SophiaHelwani: Murdered by a terrorist during a ""Black Lives Matter"" protest. RIP. @BarackObama @HillaryClinton #blacklivesmatter #alll\xe2\x80\xa6'",TuroJ247
b'RT @Kat_Upendi: the opening act of #WNSFest6 has left me so SHOOK! #BlackLivesMatter',kaiNERD
"b""Harvey Weinstein urged Clinton campaign to silence Sanders's #BlackLivesMatter message https://t.co/Iwwu5k3Wvu by @ZaidJilani""",GolfGalSue
b'The latest Hands Up Dont Shoot Daily #ICantBreathe #BlackLivesMatter #Ferguson #Bospoli! https://t.co/ewTFvLsn8y #scotus #duanebuck',HubNews1
"b'RT @ShaunKing: Dear Harvey Weinstein,\n\nWhat did you mean in this email to Hillary about ""silencing"" #BlackLivesMatter?\n\nhttps://t.co/JhCHSI\xe2\x80\xa6'",ol4miju
b'RT @CapitalMoments: Ice cream firm @BenandJerrys publicly stand with the #blacklivesmatter\xc2\xa0 movement.\n\nSo Twitter offered suggestions for #\xe2\x80\xa6',gracebibb
b'RT @benandjerrys: Black Lives Matter. Choosing to be silent in the face of such injustice is not an option. https://t.co/6Vy0KHJeKU #BlackL\xe2\x80\xa6',Anisserr_
"b'RT @ShaunKing: Dear Harvey Weinstein,\n\nWhat did you mean in this email to Hillary about ""silencing"" #BlackLivesMatter?\n\nhttps://t.co/JhCHSI\xe2\x80\xa6'",KenyaBoes
"b""RT @BLUpfront: Clinton team is so woke...\nHarvey Weinstein urged Clinton campaign to silence Sanders's #BlackLivesMatter https://t.co/kfruj\xe2\x80\xa6""",EuliEul
b'REJECT TRUMP &amp; HIS NAZI PARTY Call 855-878-6700 Overload the phones Empty his hotels #BlackLivesMatter\xe2\x80\xa6 https://t.co/fQtfzjksnQ',ogkeyser
b'RT @Crystal1Johnson: Autopsy finds Tyre King was shot in the back three times. Cops felt threatened by a 13-years-old Black boy running awa\xe2\x80\xa6',jane_lavoie
b'RT @benandjerrys: Black Lives Matter. Choosing to be silent in the face of such injustice is not an option. https://t.co/6Vy0KHJeKU #BlackL\xe2\x80\xa6',badgalcharlee
b'RT @benandjerrys: Is systemic racism a thing? It sure is and these stats prove it &gt;&gt; https://t.co/IrkJyIJ2nW #BlackLivesMatter https://t.co\xe2\x80\xa6',nik4god
"b""RT @simpingNpimping: Don't Touch My Hair - @solangeknowles X I Am Not My Hair - @indiaarie \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbe #ASeatAtTheTable #blacklivesmatter https://t.\xe2\x80\xa6""",TimberIvey
b'@ShaunKing I appreciate you and what you do. Keep guiding us in the right direction brother #InjusticeBoycott #BlackLivesMatter',RozTheRecruiter
b'teamblowinloud https://t.co/KM21yKamlJ Up north #vape #vapenation #vape\xe6\x94\xbe\xe5\x87\xba #vapefam #VapeExpo #vapelife #blacklivesmatter #america #michigan\xe2\x80\xa6',ecigvapeshop
"b""How To Remember A Person's Name | The Art Of Manliness  https://t.co/WFGQhSuzc4 \n\n#blacklivesmatter #obama #lgbt""",SPRTG1
b'RT @benandjerrys: Black Lives Matter. Choosing to be silent in the face of such injustice is not an option. https://t.co/6Vy0KHJeKU #BlackL\xe2\x80\xa6',raelikay
"b'RT @ShaunKing: Dear Harvey Weinstein,\n\nWhat did you mean in this email to Hillary about ""silencing"" #BlackLivesMatter?\n\nhttps://t.co/JhCHSI\xe2\x80\xa6'",JayQPublic
b'RT @CapitalMoments: Ice cream firm @BenandJerrys publicly stand with the #blacklivesmatter\xc2\xa0 movement.\n\nSo Twitter offered suggestions for #\xe2\x80\xa6',Leah_Honey
"b""RT @spoopykittten: ben &amp; jerry's on #BlackLivesMatter https://t.co/Fi4nYmyYJO""",treeswithdun
b'RT @benandjerrys: Is systemic racism a thing? It sure is and these stats prove it &gt;&gt; https://t.co/IrkJyIJ2nW #BlackLivesMatter https://t.co\xe2\x80\xa6',mamazeke
b'#BenandJerrys are fucken sick..they support #Blacklivesmatter but also..\nSupport the State of Israel?? \n\nmedia https://t.co/9yhMsEFXOx',GUERRILLAWAR972
"b""RT @BLUpfront: Clinton team is so woke...\nHarvey Weinstein urged Clinton campaign to silence Sanders's #BlackLivesMatter https://t.co/kfruj\xe2\x80\xa6""",gsaleguy
b'RT @benandjerrys: Black Lives Matter. Choosing to be silent in the face of such injustice is not an option. https://t.co/6Vy0KHJeKU #BlackL\xe2\x80\xa6',mamazeke
b'RT @benandjerrys: Black Lives Matter. Choosing to be silent in the face of such injustice is not an option. https://t.co/6Vy0KHJeKU #BlackL\xe2\x80\xa6',pissedoffkayla
b'RT @benandjerrys: Black Lives Matter. Choosing to be silent in the face of such injustice is not an option. https://t.co/6Vy0KHJeKU #BlackL\xe2\x80\xa6',x_PrettySHORT
b'RT @PorterOnAir: What Happened To Black Radio? https://t.co/BtcK0KVlwv https://t.co/gNYkmWYYky',GuideDog5BLIND
b'RT @benandjerrys: Black Lives Matter. Choosing to be silent in the face of such injustice is not an option. https://t.co/6Vy0KHJeKU #BlackL\xe2\x80\xa6',janayrachelle_
b'RT @benandjerrys: Black Lives Matter. Choosing to be silent in the face of such injustice is not an option. https://t.co/6Vy0KHJeKU #BlackL\xe2\x80\xa6',uwwwwwwwu
b'RT @Crystal1Johnson: Autopsy finds Tyre King was shot in the back three times. Cops felt threatened by a 13-years-old Black boy running awa\xe2\x80\xa6',KamilahAmyAli
b'RT @benandjerrys: Is systemic racism a thing? It sure is and these stats prove it &gt;&gt; https://t.co/IrkJyIJ2nW #BlackLivesMatter https://t.co\xe2\x80\xa6',jeffdeguia_
"b""RT @ajplus: Race had everything to do with the U.S. military's secret chemical experiments. #BlackLivesMatter https://t.co/uDccbrK1YP""",jennrodez16
b'RT @benandjerrys: Black Lives Matter. Choosing to be silent in the face of such injustice is not an option. https://t.co/6Vy0KHJeKU #BlackL\xe2\x80\xa6',primality
b'RT @benandjerrys: Black Lives Matter. Choosing to be silent in the face of such injustice is not an option. https://t.co/6Vy0KHJeKU #BlackL\xe2\x80\xa6',ManOfTheNexYear
b'RT @benandjerrys: Black Lives Matter. Choosing to be silent in the face of such injustice is not an option. https://t.co/6Vy0KHJeKU #BlackL\xe2\x80\xa6',sierrareidxx
"b""RT @lNKD_MlCK: Post all the crude sex remarks you want, atleast he doesn't endorse #Blacklivesmatter""",jennmarie_rice
b'RT @Crystal1Johnson: Autopsy finds Tyre King was shot in the back three times. Cops felt threatened by a 13-years-old Black boy running awa\xe2\x80\xa6',_BiancaDixon
b'RT @DonaldTrumpWall: Why is Ben &amp; Jerry supporting a #AntiWhite domestic terrorist organization like #BlackLivesMatter?\n@DonaldJTrumpJr @DR\xe2\x80\xa6',DonaldTrumpWall
"b'RT @LGoonerHoward: Watch @13THFilm you will then realize - that once #BlackLivesMatter, then ALL lives will matter...thanks @AVAETC you ope\xe2\x80\xa6'",tonirtx
b'RT @benandjerrys: Is systemic racism a thing? It sure is and these stats prove it &gt;&gt; https://t.co/IrkJyIJ2nW #BlackLivesMatter https://t.co\xe2\x80\xa6',SkizzY_CUBz
b'RT @benandjerrys: Is systemic racism a thing? It sure is and these stats prove it &gt;&gt; https://t.co/IrkJyIJ2nW #BlackLivesMatter https://t.co\xe2\x80\xa6',_Caryn_17
b'RT @benandjerrys: Is systemic racism a thing? It sure is and these stats prove it &gt;&gt; https://t.co/IrkJyIJ2nW #BlackLivesMatter https://t.co\xe2\x80\xa6',CaptainAfrica13
b'RT @benandjerrys: Black Lives Matter. Choosing to be silent in the face of such injustice is not an option. https://t.co/6Vy0KHJeKU #BlackL\xe2\x80\xa6',_Caryn_17
"b'RT @ShaunKing: Dear Harvey Weinstein,\n\nWhat did you mean in this email to Hillary about ""silencing"" #BlackLivesMatter?\n\nhttps://t.co/JhCHSI\xe2\x80\xa6'",dee_claxton
b'RT @WIU_BSS: An injustice anywhere is a threat to justice everywhere. #WIU #WIU20 #Wiu19 #WIU18 #WIU17 #BlackLivesMatter #TheRevolutionWILL\xe2\x80\xa6',BsaWiu1
b'taraji p henson on Instagram: \xe2\x80\x9c#TheTruth will set US ALL FREE!!! #BlackLivesMatter I MATTER \xf0\x9f\x92\x8b\xf0\x9f\x92\x8b\xf0\x9f\x92\x8b\xe2\x80\x9d https://t.co/ZHMe1utt21',Wizzalt56
b'RT @benandjerrys: Black Lives Matter. Choosing to be silent in the face of such injustice is not an option. https://t.co/6Vy0KHJeKU #BlackL\xe2\x80\xa6',sadrntbh
b'RT @benandjerrys: Black Lives Matter. Choosing to be silent in the face of such injustice is not an option. https://t.co/6Vy0KHJeKU #BlackL\xe2\x80\xa6',JoyceTheBaddest
b'RT @DocMellyMel: Black liberation struggle began the moment we were stolen fm Africa.  #BlackLivesMatter is simply the current incarnation.\xe2\x80\xa6',Dialogue4RJ
"b""#ChicagoPD you just created the next 200 riots....And If I lived their I'D be in them too. #Whatracism  #BLM\xe2\x80\xa6 https://t.co/lOvUgYaf9U""",rtwolff
"b'RT @ShaunKing: Dear Harvey Weinstein,\n\nWhat did you mean in this email to Hillary about ""silencing"" #BlackLivesMatter?\n\nhttps://t.co/JhCHSI\xe2\x80\xa6'",ellewilson
"b""RT @TrayneshaCole: Here's some beautiful photos from #CharlotteProtest \n#CharlotteUprising #BlackLivesMatter https://t.co/WVKceBkVJl""",WEEDISMYMEDICIN
"b""RT @SK8TER_G1RL: u BEST believe my lack toast in taller ants is cured after Ben n Jerry's blacklivesmatter post https://t.co/R8IMAyEmdP""",pimpdaddysatan
b'RT @BoneyStarks: YOU SEE BROTHERS AND SISTERS. BEN AND JERRYS PROMOTED #BLACKLIVESMATTER TO FURTHER ENABLE DIABETES AND OBESITY IN THE BLAC\xe2\x80\xa6',Shad581qweRt
b'RT @Crystal1Johnson: Autopsy finds Tyre King was shot in the back three times. Cops felt threatened by a 13-years-old Black boy running awa\xe2\x80\xa6',limoncellomami
"b""Ugh. Harvey Weinstein urged Clinton campaign to silence Sanders's #BlackLivesMatter message  https://t.co/wYCzKFe9ko""",matthew_hall
b'RT @benandjerrys: Black Lives Matter. Choosing to be silent in the face of such injustice is not an option. https://t.co/6Vy0KHJeKU #BlackL\xe2\x80\xa6',kierston_14
"b'RT @SophiaHelwani: Murdered by a terrorist during a ""Black Lives Matter"" protest. RIP. @BarackObama @HillaryClinton #blacklivesmatter #alll\xe2\x80\xa6'",SiouxJordan
b'RT @Crystal1Johnson: Autopsy finds Tyre King was shot in the back three times. Cops felt threatened by a 13-years-old Black boy running awa\xe2\x80\xa6',Moe_2x_
b'To understand why #blacklivesmatter watch this film on Netflix 13th https://t.co/yqWTCoWI8g',Cloudy361
b'RT @benandjerrys: Is systemic racism a thing? It sure is and these stats prove it &gt;&gt; https://t.co/IrkJyIJ2nW #BlackLivesMatter https://t.co\xe2\x80\xa6',rosemeowww
"b""RT @UnPoliticalPrty: Gucifer 2.0 HACKED Democrats\n\nDems Just Use #BlackLivesMatter BUT DON'T REALLY CARE ABOUT BLACKS\n\n#BLM\n\nhttps://t.co/W\xe2\x80\xa6""",Twisty58
b'RT @PorterOnAir: What Happened To Black Radio? https://t.co/BtcK0KVlwv https://t.co/gNYkmWYYky',showmesomeglgs
"b'RT @ShaunKing: Dear Harvey Weinstein,\n\nWhat did you mean in this email to Hillary about ""silencing"" #BlackLivesMatter?\n\nhttps://t.co/JhCHSI\xe2\x80\xa6'",eubanks_alice
"b'RT @_EfoRiro: ""There is nothing more dangerous than ignorance."" #BlackLivesMatter https://t.co/7zsIJsXjZM'",faith_olasupo
b'Commerce Rolls Deep!!! \xf0\x9f\x92\x95\n#TAMUCBLACKOUT\n#TAMUC \n#BLACKLIVESMATTER https://t.co/Twd9tMrxH8',KulturedQueen
"b'RT @ShaunKing: Dear Harvey Weinstein,\n\nWhat did you mean in this email to Hillary about ""silencing"" #BlackLivesMatter?\n\nhttps://t.co/JhCHSI\xe2\x80\xa6'",myofb13
b'RT @benandjerrys: Black Lives Matter. Choosing to be silent in the face of such injustice is not an option. https://t.co/6Vy0KHJeKU #BlackL\xe2\x80\xa6',EmekaJoh
b'RT @benandjerrys: Black Lives Matter. Choosing to be silent in the face of such injustice is not an option. https://t.co/6Vy0KHJeKU #BlackL\xe2\x80\xa6',Queeneveha
"b""RT @ajplus: Race had everything to do with the U.S. military's secret chemical experiments. #BlackLivesMatter https://t.co/uDccbrK1YP""",AlixHines
b'RT @ajplus: Ice cream pals @BenandJerrys publicly stand with the #blacklivesmatter movement.\n\nSo Twitter offered suggestions for #BenAndJer\xe2\x80\xa6',Chanelleydee
b'RT @benandjerrys: Black Lives Matter. Choosing to be silent in the face of such injustice is not an option. https://t.co/6Vy0KHJeKU #BlackL\xe2\x80\xa6',iron__kettle
"b""RT @spoopykittten: ben &amp; jerry's on #BlackLivesMatter https://t.co/Fi4nYmyYJO""",aesthetichaley
b'RT @masterwilliams: Currently in Georgetown DC. M street shutdown. #BlackLivesMatter protest. https://t.co/dRevpRuUOM',elcooo1
b'RT @benandjerrys: Black Lives Matter. Choosing to be silent in the face of such injustice is not an option. https://t.co/6Vy0KHJeKU #BlackL\xe2\x80\xa6',1kChristian
b'RT @beytrash: 10) when she stopped her show and did a tribute for the victims lost to police brutality #BlackLivesMatter\xe2\x9c\x8a\xf0\x9f\x8f\xbd\xe2\x9c\x8a\xf0\x9f\x8f\xbe\xe2\x9c\x8a\xf0\x9f\x8f\xbf https://t.co\xe2\x80\xa6',liv_brewster
"b'The fact a black woman came into work today to buy a ""black doll"" but knew there wouldn\'t be any broke my heart \xf0\x9f\x98\xa9 #blacklivesmatter'",Madiiiiia
b'#texas #beauty #blacklivesmatter #\xe2\x9c\x8a\xf0\x9f\x8f\xbe @ Flatiron District at Austin\xe2\x80\xa6 https://t.co/1zigiSu8M2',AdriannaNews
b'RT @Crystal1Johnson: Autopsy finds Tyre King was shot in the back three times. Cops felt threatened by a 13-years-old Black boy running awa\xe2\x80\xa6',zo3yplease
